고유번호,등록일시,은행코드,은행명
40440,20220409160111400000 ,280,유진투자증권
40441,20220409224820400000 ,280,유진투자증권
40442,20220409213954400000 ,280,유진투자증권
40443,20220409205046400000 ,288,카카오페이증권
40444,20220409195425400000 ,288,카카오페이증권
40445,20220409094420400000 ,288,카카오페이증권
40446,20220409161208400000 ,291,신영증권
40447,20220410233144700000 ,240,삼성증권
40448,20220410220404700000 ,243,한국투자증권
40449,20220410060811700000 ,263,현대차증권
40450,20220410234405700000 ,264,키움증권
40451,20220410165118700000 ,267,대신증권
40452,20220410215457700000 ,269,한화투자증권
40453,20220410001506700000 ,269,한화투자증권
40454,20220410231723700000 ,288,카카오페이증권
40455,20220410204040700000 ,288,카카오페이증권
40456,20220410212542700000 ,288,카카오페이증권
40457,20220410150421700000 ,291,신영증권
40458,20220411144458700000 ,226,KB증권(현대증권)
40459,20220411143224700000 ,226,KB증권(현대증권)
40460,20220411214446700000 ,226,KB증권(현대증권)
40461,20220411104335700000 ,230,미래에셋증권
40462,20220411230434700000 ,240,삼성증권
40463,20220411152414700000 ,243,한국투자증권
40464,20220411201947700000 ,247,NH투자증권
40465,20220411132907700000 ,265,이베스트투자증권
40466,20220411041518700000 ,267,대신증권
40467,20220411215414700000 ,269,한화투자증권
40468,20220411200121700000 ,269,한화투자증권
40469,20220411181504700000 ,269,한화투자증권
40470,20220411131911700000 ,271,토스증권
40471,20220411131317700000 ,271,토스증권
40472,20220411233355700000 ,271,토스증권
40473,20220411193558700000 ,271,토스증권
40474,20220411123600700000 ,278,신한금융투자
40475,20220411084753700000 ,288,카카오페이증권
40476,20220411124954700000 ,288,카카오페이증권
40477,20220411152306700000 ,288,카카오페이증권
40478,20220411155237800000 ,288,카카오페이증권
40479,20220411111453800000 ,288,카카오페이증권
40480,20220411003544800000 ,288,카카오페이증권
40481,20220412143611900000 ,230,미래에셋증권
40482,20220412160158900000 ,263,현대차증권
40483,20220412064523900000 ,265,이베스트투자증권
40484,20220412210451900000 ,267,대신증권
40485,20220412163505900000 ,267,대신증권
40486,20220412104104900000 ,269,한화투자증권
40487,20220412211334900000 ,269,한화투자증권
40488,20220412210302900000 ,269,한화투자증권
40489,20220412151225900000 ,278,신한금융투자
40490,20220412133118900000 ,288,카카오페이증권
40491,20220412200335000000 ,288,카카오페이증권
40492,20220412000253000000 ,291,신영증권
40493,20220413195150800000 ,230,미래에셋증권
40494,20220413172226800000 ,240,삼성증권
40495,20220413204336800000 ,247,NH투자증권
40496,20220413133057800000 ,247,NH투자증권
40497,20220413185125800000 ,261,교보증권
40498,20220413120558800000 ,266,SK증권
40499,20220413133153800000 ,269,한화투자증권
40500,20220413173257800000 ,269,한화투자증권
40501,20220413091812800000 ,269,한화투자증권
40502,20220413172741800000 ,271,토스증권
40503,20220413010524800000 ,271,토스증권
40504,20220413223634800000 ,271,토스증권
40505,20220413185724800000 ,271,토스증권
40506,20220413223732800000 ,278,신한금융투자
40507,20220413230029800000 ,278,신한금융투자
40508,20220413005418800000 ,278,신한금융투자
40509,20220413220237800000 ,280,유진투자증권
40510,20220413114553800000 ,288,카카오페이증권
40511,20220413002122800000 ,288,카카오페이증권
40512,20220413074655800000 ,288,카카오페이증권
40513,20220413093523800000 ,288,카카오페이증권
40514,20220413205625800000 ,288,카카오페이증권
40515,20220414015448400000 ,240,삼성증권
40516,20220414003134400000 ,269,한화투자증권
40517,20220414215906400000 ,280,유진투자증권
40518,20220414033153400000 ,288,카카오페이증권
40519,20220415132120000000 ,230,미래에셋증권
40520,20220415104416000000 ,240,삼성증권
40521,20220411093008000000 ,240,삼성증권
40522,20220413093006000000 ,243,한국투자증권
40523,20220413093007000000 ,243,한국투자증권
40524,20220411093010000000 ,247,NH투자증권
40525,20220415170148000000 ,247,NH투자증권
40526,20220415181613000000 ,247,NH투자증권
40527,20220413093005100000 ,264,키움증권
40528,20220412093009100000 ,266,SK증권
40529,20220415203251100000 ,269,한화투자증권
40530,20220415223708100000 ,269,한화투자증권
40531,20220415215654100000 ,271,토스증권
40532,20220415221833100000 ,278,신한금융투자
40533,20220414093014100000 ,278,신한금융투자
40534,20220413093015100000 ,278,신한금융투자
40535,20220412093016100000 ,278,신한금융투자
40536,20220411093007100000 ,279,DB금융투자(동부증권)
40537,20220411093011100000 ,280,유진투자증권
40538,20220413092703100000 ,288,카카오페이증권
40539,20220415015814100000 ,288,카카오페이증권
40540,20220415131340100000 ,288,카카오페이증권
40541,20220415140457100000 ,288,카카오페이증권
40542,20220415110501100000 ,291,신영증권
40543,20220416203003400000 ,230,미래에셋증권
40544,20220416193353400000 ,269,한화투자증권
40545,20220416131802500000 ,269,한화투자증권
40546,20220416025416500000 ,271,토스증권
40547,20220416214402500000 ,278,신한금융투자
40548,20220417193304000000 ,243,한국투자증권
40549,20220417162610000000 ,243,한국투자증권
40550,20220417201956000000 ,267,대신증권
40551,20220417002114000000 ,271,토스증권
40552,20220417234011000000 ,271,토스증권
40553,20220417184227000000 ,278,신한금융투자
40554,20220417122816000000 ,288,카카오페이증권
40555,20220417144053000000 ,288,카카오페이증권
40556,20220417033019000000 ,288,카카오페이증권
40557,20220417214937000000 ,291,신영증권
40558,20220418221718500000 ,240,삼성증권
40559,20220418225645500000 ,270,하나금융투자
40560,20220418220807500000 ,278,신한금융투자
40561,20220418201254500000 ,278,신한금융투자
40562,20220418221357500000 ,278,신한금융투자
40563,20220418221605500000 ,278,신한금융투자
40564,20220418192941500000 ,288,카카오페이증권
40565,20220418172443500000 ,288,카카오페이증권
40566,20220418023714500000 ,288,카카오페이증권
40567,20220419135124500000 ,240,삼성증권
40568,20220419214641500000 ,240,삼성증권
40569,20220419082729500000 ,243,한국투자증권
40570,20220419190355500000 ,247,NH투자증권
40571,20220419172844600000 ,247,NH투자증권
40572,20220419180615600000 ,264,키움증권
40573,20220419084647600000 ,267,대신증권
40574,20220419095854600000 ,267,대신증권
40575,20220419102119600000 ,267,대신증권
40576,20220419062638600000 ,267,대신증권
40577,20220419234644600000 ,267,대신증권
40578,20220419142741600000 ,267,대신증권
40579,20220419115026600000 ,269,한화투자증권
40580,20220419162356600000 ,271,토스증권
40581,20220419223001600000 ,271,토스증권
40582,20220419190426600000 ,278,신한금융투자
40583,20220419093741600000 ,278,신한금융투자
40584,20220419162634600000 ,278,신한금융투자
40585,20220419124504600000 ,288,카카오페이증권
40586,20220419005124600000 ,291,신영증권
40587,20220420140458600000 ,240,삼성증권
40588,20220420194932600000 ,240,삼성증권
40589,20220420195636600000 ,240,삼성증권
40590,20220420181210600000 ,247,NH투자증권
40591,20220420183127600000 ,247,NH투자증권
40592,20220420150616600000 ,264,키움증권
40593,20220420124127600000 ,264,키움증권
40594,20220420125254700000 ,264,키움증권
40595,20220420162441700000 ,265,이베스트투자증권
40596,20220420152842700000 ,267,대신증권
40597,20220420200209700000 ,267,대신증권
40598,20220420213047700000 ,267,대신증권
40599,20220420223232700000 ,267,대신증권
40600,20220420194715700000 ,267,대신증권
40601,20220420115950700000 ,269,한화투자증권
40602,20220420193503700000 ,270,하나금융투자
40603,20220420230203700000 ,271,토스증권
40604,20220420150023700000 ,271,토스증권
40605,20220420134512700000 ,271,토스증권
40606,20220420081827700000 ,278,신한금융투자
40607,20220420192527700000 ,278,신한금융투자
40608,20220420055134700000 ,288,카카오페이증권
40609,20220420021331700000 ,288,카카오페이증권
40610,20220420134651700000 ,288,카카오페이증권
40611,20220421174524500000 ,226,KB증권(현대증권)
40612,20220421181012500000 ,226,KB증권(현대증권)
40613,20220421171842500000 ,247,NH투자증권
40614,20220421170233500000 ,247,NH투자증권
40615,20220421170233500000 ,247,NH투자증권
40616,20220421135404500000 ,247,NH투자증권
40617,20220421232635500000 ,267,대신증권
40618,20220421184322500000 ,267,대신증권
40619,20220421101525500000 ,267,대신증권
40620,20220421101525500000 ,267,대신증권
40621,20220421143645500000 ,267,대신증권
40622,20220421004914500000 ,271,토스증권
40623,20220421215019500000 ,278,신한금융투자
40624,20220421223936500000 ,288,카카오페이증권
40625,20220421044148500000 ,288,카카오페이증권
40626,20220421172437600000 ,288,카카오페이증권
40627,20220421122349600000 ,288,카카오페이증권
40628,20220421120808600000 ,288,카카오페이증권
40629,20220422012553400000 ,209,유안타증권
40630,20220419100807400000 ,209,유안타증권
40631,20220422035628400000 ,226,KB증권(현대증권)
40632,20220422215240400000 ,230,미래에셋증권
40633,20220422212139400000 ,240,삼성증권
40634,20220419100806400000 ,240,삼성증권
40635,20220422210451400000 ,243,한국투자증권
40636,20220419100811400000 ,261,교보증권
40637,20220422100802500000 ,264,키움증권
40638,20220419100803500000 ,264,키움증권
40639,20220421100803500000 ,264,키움증권
40640,20220422100804500000 ,264,키움증권
40641,20220418100805500000 ,264,키움증권
40642,20220419100807500000 ,266,SK증권
40643,20220422171332500000 ,267,대신증권
40644,20220422215038500000 ,270,하나금융투자
40645,20220422162000500000 ,270,하나금융투자
40646,20220422175508500000 ,280,유진투자증권
40647,20220422171211500000 ,288,카카오페이증권
40648,20220422173716500000 ,288,카카오페이증권
40649,20220422195606500000 ,288,카카오페이증권
40650,20220422154239500000 ,288,카카오페이증권
40651,20220419100430500000 ,288,카카오페이증권
40652,20220419100431500000 ,288,카카오페이증권
40653,20220420100432500000 ,288,카카오페이증권
40654,20220422173032500000 ,294,한국포스증권
40655,20220422234545500000 ,295,우리종합금융
40656,20220423164845000000 ,226,KB증권(현대증권)
40657,20220423135008000000 ,240,삼성증권
40658,20220423122016000000 ,240,삼성증권
40659,20220423215016000000 ,240,삼성증권
40660,20220423224435000000 ,240,삼성증권
40661,20220423185833000000 ,243,한국투자증권
40662,20220423091647000000 ,243,한국투자증권
40663,20220423035716000000 ,247,NH투자증권
40664,20220423195224000000 ,267,대신증권
40665,20220423171418000000 ,278,신한금융투자
40666,20220423172336000000 ,288,카카오페이증권
40667,20220423175820000000 ,288,카카오페이증권
40668,20220423221247000000 ,288,카카오페이증권
40669,20220423204209000000 ,288,카카오페이증권
40670,20220423234413000000 ,288,카카오페이증권
40671,20220423121512000000 ,288,카카오페이증권
40672,20220423113030000000 ,288,카카오페이증권
40673,20220423093850000000 ,295,우리종합금융
40674,20220424202121600000 ,240,삼성증권
40675,20220424002041600000 ,240,삼성증권
40676,20220424105248600000 ,240,삼성증권
40677,20220424202012600000 ,247,NH투자증권
40678,20220424230147600000 ,247,NH투자증권
40679,20220424102335600000 ,247,NH투자증권
40680,20220424204020600000 ,267,대신증권
40681,20220424115453600000 ,271,토스증권
40682,20220424145758600000 ,271,토스증권
40683,20220424161159600000 ,288,카카오페이증권
40684,20220424160646600000 ,288,카카오페이증권
40685,20220424182048600000 ,288,카카오페이증권
40686,20220424064458600000 ,288,카카오페이증권
40687,20220424070736600000 ,288,카카오페이증권
40688,20220424184812600000 ,288,카카오페이증권
40689,20220424123924700000 ,288,카카오페이증권
40690,20220425191741400000 ,240,삼성증권
40691,20220425061847400000 ,240,삼성증권
